i	recharge_time	exec_time
13	1332.197379236727	0.1105523029982578
2	952.7204475984548	6.766532426991034
19	580.5534120862516	1.8921910390054109
8	718.1050109922742	8.833345962993917
17	917.0669004323074	6.893766886001686
20	843.6312072477164	12.337979929987341
12	771.4269938575347	17.55966702500882
16	773.4747685688694	16.27955749600369
14	933.8437716251087	19.33021389800706
15	872.4959585377527	19.709093825993477
32	1188.8457343050682	0.7288589770032559
31	697.2789997649514	0.818406435995712
29	949.9117559949282	6.365587499996764
24	954.4842068929429	16.96177250299661
35	949.0123195070648	5.241860504000215
42	853.2002344270462	3.0198707620002097
44	1146.6435559917873	3.868905722993077
39	592.9564314601355	10.553327263012761
46	893.226687854031	11.979391593005857
45	661.0296198973931	14.269132521003485
38	869.4417328829956	18.819871558996965
49	888.912081612249	25.26915801699215
3	485.49072721301627	132.89736444600567
0	900.8977753962218	151.1421050450008
28	779.6915657643967	128.75438388400653
27	472.88385024286345	138.50824779899267
10	863.4068505837172	155.95300460100407
1	672.5579025964321	166.0050554479967
26	712.0310132102439	151.37569340899063
7	1006.1398887135989	175.10953283500567
22	713.1433747096859	163.0993090869888
23	1092.3405154356428	166.0866126059991
40	601.734283539187	140.44356581399916
30	647.0626395016591	160.00966704600432
41	804.1334835846417	147.37274230099865
21	790.0005268734283	179.58115107299818
18	475.130060834376	195.42655703499622
48	765.5238523315361	908.180306654991
37	673.1305065332419	945.8270357849979
47	723.4605399856359	1155.6560039400065
6	0	3600.9712461080053
4	0	3601.3631531370047
5	0	3601.542414058
11	0	3600.001204728993
9	0	3600.776019457
25	0	3600.0000331939955
33	0	3600.000348800997
34	0	3600.005019707998
36	0	3600.005145292991
43	0	3600.000212874991
