i	recharge_time	exec_time
3	700.9459140674811	0.9421068959927652
12	665.5954074484115	12.430743938995874
21	989.7993354722205	10.045885612009442
23	1129.122208863448	12.506680416001473
36	969.3950665151184	13.857937405002303
40	1084.107362244495	4.0835384109959705
43	1370.8730311765364	2.752629442999023
32	1239.0607552811953	30.78560145199299
47	1114.1139926619708	27.73953339298896
11	1257.365761765628	194.96169227799692
5	681.1974389889705	205.7164113369945
4	1114.1628131803864	213.22593739800504
7	734.349354177803	214.1871043650026
25	1487.9801594812834	196.21786781000264
19	1151.8805228153803	216.4777894370054
29	826.7623194972853	202.5923865030054
16	1031.5403952034605	221.33091983999475
13	1497.8105853221941	229.30556973800412
15	930.1340695005956	236.91173670800345
18	1439.0355903337988	238.3095524179953
35	997.2858944970711	216.91148637099832
42	866.3712108338448	199.4028477339889
2	1039.5820675020118	256.6701297809923
28	1151.1799300636485	235.9171624110022
8	1374.5562044676235	262.3682948659989
20	814.5825742951181	255.8004895930062
41	742.4570794698676	221.97354407700186
31	1211.888579980218	237.779352077996
26	831.432471754654	243.88628549300483
22	875.4550157978986	259.954299110992
49	916.4102320305195	217.78303884199704
46	653.9076587731779	1248.5445114469912
24	1084.4067043605742	1354.6959067369899
34	865.4992724200825	1356.1418082060118
0	0	3600.008543638003
1	0	3600.574668501009
6	0	3601.780994611996
10	0	3601.6124946609925
14	0	3600.062706223005
17	0	3600.0002814519976
27	0	3601.2547757650027
37	0	3600.034893959004
38	0	3600.000272587
39	0	3600.000194294
44	0	3600.0002208639926
45	0	3600.0013571809977
48	0	3600.0002290669945
