i	recharge_time	exec_time
1	1087.906953673384	0.0007672979991184548
0	895.7270352193352	1.0386333110000123
5	682.0322085578068	0.18057657800090965
4	901.3197569887737	2.172438647998206
13	968.4582657213933	0.6635188200016273
16	891.5515706983063	0.1226614420011174
12	1027.1855949163958	2.4847678020014428
17	916.609040165277	2.324831906000327
19	942.0664953218286	0.0007961189985508099
20	1297.8717887690423	2.295857982000598
31	795.4075821726716	0.18365801900290535
27	995.7516138452575	15.294586338000954
26	491.27838761807516	15.987442363999435
45	1082.3304761885613	16.33235912300006
10	598.517899639322	201.15356020800027
3	748.5551926382374	203.41880757599938
7	792.994207957865	210.32799339199846
18	1042.4118424873707	205.77626809199865
6	969.9376433567403	215.0440383899986
24	776.6373700494984	206.64891768000234
36	719.10621341487	215.36560259500038
35	1097.718152511946	215.72444567099956
41	663.5222168197212	212.8868718920021
44	686.9073860509221	217.19270378700094
11	701.3096219000836	257.2780361789992
22	851.4376888707775	247.15395708199867
15	876.4848889049766	255.41690666200157
37	792.5661277792843	230.31153089699728
2	842.1859234931967	265.10123718100294
23	1194.3524015777466	250.4715348919999
32	1136.7870982958145	243.75391403100002
43	792.5955846343415	229.08944692899968
39	772.1977775484387	235.9021289839984
49	919.35280977166	234.63115765700059
47	677.227646502874	245.29055433399844
42	805.5830539683537	257.31666283699815
46	1117.917777105352	256.5682843930008
8	0	3600.0018380559995
9	0	3600.087884139997
14	0	3600.004598626001
21	0	3600.0023993959985
25	0	3600.5309720430014
28	0	3600.0003076520006
29	0	3600.000149151998
30	0	3600.1459401030006
33	0	3601.6435115210006
34	0	3600.518251652
38	0	3600.0003028380015
40	0	3600.0033962119996
48	0	3600.000257451
