i	recharge_time	exec_time
0	735.2187618006868	0.00016183900879696012
1	651.7655056293381	0.0009670760191511363
2	608.6346446696604	0.0009768270247150213
5	270.2531781114864	0.0008120450074784458
3	389.4466218205573	0.09952635900117457
4	531.6255757721199	0.12633588499738835
7	310.1191107704773	0.05682415698538534
8	815.891314910543	0.000764495984185487
9	664.3244601472337	0.00018607699894346297
10	723.0853326999786	0.0007615400245413184
11	532.8852980385643	0.00019888998940587044
12	538.6721746063075	0.0008725330117158592
13	437.3045097287278	0.01083343499340117
14	480.67082004811846	0.006258553999941796
15	999.8145133429723	0.0110185929806903
16	698.9999411607575	0.09983286599162966
17	740.5185344138256	0.00015360300312750041
18	493.9104940397193	0.0050522850069683045
19	508.5278044999599	0.0008540250128135085
6	852.9347382171093	0.7064953029912431
21	806.847248078548	0.00018954899860545993
22	521.7166133955475	0.03396060300292447
23	303.50688994572727	0.0007799580052960664
24	945.8980276208711	0.0008226840000133961
25	441.70924797350517	0.011641719000181183
26	533.023873401477	0.011230857984628528
27	337.38970068280145	0.011086721991887316
28	502.8184911320768	0.26368412098963745
30	784.0943033092343	0.13390516000799835
31	630.1254866585678	0.004897164006251842
32	387.03463783633345	0.011627536005107686
20	545.2133960894491	0.9637728390225675
33	774.7679732975178	0.10115887300344184
35	456.95315376900163	0.006469254003604874
36	443.22045357668713	0.0009147690143436193
34	618.6026204926433	0.04678354199859314
38	319.7607648257344	0.00015462501323781908
39	614.1333603218151	0.0007839499739930034
37	967.722991948566	0.09554735201527365
40	741.5678563826198	0.010973087977617979
41	864.4471611658205	0.000835980026749894
43	591.2887538560409	0.005407466000178829
44	346.89143689978596	0.011104986013378948
29	505.6521060614856	1.0350907480169553
45	580.4388867521865	0.0008355299942195415
46	671.4003443124734	0.011108959995908663
47	224.3057990759417	0.09873967501334846
49	458.69102169338623	0.005738538020523265
42	292.9234510743465	1.0168134410050698
48	406.8858563073776	0.8621035809919704
