i	recharge_time	exec_time
0	969.5749009302979	0.0001705210015643388
1	742.3306086668604	0.006429485001717694
2	496.15422018002516	0.00533425499452278
3	707.3531112508987	0.005582768004387617
5	628.3186317535091	0.01599306199932471
6	804.3846920444729	0.0007531370065407827
4	557.3650336333914	0.05744081499869935
8	782.4267318426532	0.0008810730068944395
9	836.5189316153305	0.0007979649963090196
10	608.2129005645747	0.0008923590066842735
11	531.998913730187	0.010879259993089363
12	482.5631204694787	0.010771411005407572
13	580.0321484871351	0.000721764998161234
14	898.3871382155861	0.013653048998094164
15	737.1609999418584	0.0007191730110207573
16	518.7502546115117	0.000732326996512711
17	544.6352276937375	0.00015445200551766902
19	736.5701018388413	0.0007388609956251457
7	468.506615074086	0.6140262190019712
20	797.3758183313824	0.0008607589988969266
23	742.9412532896228	0.0009036539995577186
21	882.2432607685656	0.10642163899319712
22	805.148876318784	0.11651030299253762
25	393.8544064201386	0.011113137996289879
26	460.57018821301415	0.011370423002517782
18	339.71887334597363	1.3931925979995867
28	723.8945301002543	0.005578778000199236
24	505.59366231857325	1.1759690820035757
29	1460.192646596457	0.0008516279922332615
30	647.6179162140256	0.010988734997226857
31	359.92462917280307	0.0008939749968703836
32	699.8329803121471	0.11111443801200949
34	351.23448751730507	0.00015613299910910428
33	564.0238439149239	0.12755631399340928
35	659.2559934066826	0.0008275790023617446
36	667.087035372744	0.006126328997197561
38	992.5554241435264	0.0001700349966995418
37	364.6447624528792	0.013093083995045163
39	568.7621977802575	0.0008542239957023412
42	212.45948594055864	0.00497444299980998
41	892.6813414990476	0.028277353005250916
43	594.5447074055213	0.00015491500380448997
45	383.1962320306045	0.010899563989369199
46	396.008196496583	0.0007986979908309877
44	674.0098504878729	1.4583433590014465
48	837.5975665870603	5.971900827717036e-05
49	781.0464730267576	0.0007669440092286095
47	237.32920866291164	0.14729425699624699
27	353.122008080014	11.520034844012116
40	381.7572026540578	11.496821983004338
