i	recharge_time	exec_time
0	471.39971929727506	0.08045236399630085
2	872.4791159637139	0.8950757399870781
4	607.227592736574	1.0453626210073708
9	865.5454207870682	0.34018413299054373
15	1116.7804976357659	0.10399729599885177
8	820.527210691612	2.80225015799806
14	750.4132743387778	1.496806003007805
18	835.5834965070887	0.1061850029946072
13	1079.666615209783	2.2736680259986315
20	576.5320527883921	0.48274888600280974
22	643.1332025310313	3.2429605670040473
17	959.7288871003263	8.99195220299589
16	733.4111442878018	13.374707939001382
24	940.0828866924392	1.5407431579951663
27	554.5826983813813	1.4813468789943727
25	907.1230409152274	6.143916392000392
29	548.3437231953433	5.610729154010187
34	1385.545100619715	2.3428986219951184
30	992.5816949602989	9.671828085003654
33	950.0999530440635	9.446685055998387
32	626.0878187906928	12.863203643006273
44	1344.4997634467836	0.01100726799631957
39	731.8455453095049	5.988914643996395
41	924.3005694359838	6.144672424998134
48	769.4624926318701	0.9198384500050452
49	814.70648349259	1.3085453919920838
37	732.7575087509038	11.918509042996448
40	815.3950514258668	10.75990585499676
43	657.0636974685713	11.842713189995266
7	1198.63867952573	120.01887915898988
31	785.2585775234387	120.16653125600715
42	596.1200856650787	120.68501191100222
21	737.9699989598729	149.33502304299327
36	740.7661137204907	147.8699909979914
11	886.6693606361182	1210.2286808659992
28	793.1247797060372	1220.9173130929994
23	1186.569395447678	1281.762240060998
46	944.5458016306875	1312.0291486589995
10	386.20199303635553	1352.899795788995
12	1017.4932591346214	1410.0024410609913
1	0	3600.848964429999
3	0	3600.081539484003
6	0	3600.002219531001
5	0	3601.250427445004
19	0	3600.0054165779875
26	0	3600.0037386620097
35	0	3600.0038811669947
38	0	3600.0019644249987
45	0	3600.0002565159957
47	0	3600.000436810995
