i	recharge_time	exec_time
0	922.5171598215716	0.00486959900445072
1	927.0249543516935	0.01022535299853189
2	547.4647836394083	0.0007994080006028526
3	615.6692773883307	0.004911901996820234
4	749.5933693376569	0.004877195999142714
5	702.5340677976112	0.015187317003437784
6	698.3786134554435	0.005738754996855278
7	1087.531787420237	0.0008529070037184283
8	591.082600973485	0.0007727970005362295
9	252.2840455839435	0.000798973000200931
10	806.2004125657137	0.00665419200231554
13	532.5056134950627	0.0008820750008453615
11	652.6039739247079	0.10185307899519103
12	811.886165425743	0.08194445200206246
14	716.3634492541726	0.00015420500130858272
15	774.7146153940535	0.0008516439993400127
16	278.1060805172647	0.000843964000523556
17	576.9272505938796	0.0008207319988287054
18	424.23967518839527	0.0007904820013209246
19	240.8454517858297	0.006433767994167283
21	512.279296768226	0.011315577998175286
20	629.1123302517308	0.06355423700006213
22	601.5574081346205	0.0054515180017915554
23	693.5707816179716	0.0007257069955812767
24	963.0654716083536	0.00565040599758504
25	599.5668653599862	0.0008413000032305717
26	380.5566072503407	0.00601353999809362
27	429.03959581627157	0.006668362002528738
28	918.6965635361469	0.0009046139966812916
29	923.444132514859	0.0001708089985186234
30	426.17018675167355	0.006561627000337467
31	515.9572546156137	0.00016323000454576686
32	811.5246163226645	0.0007445459996233694
34	322.4909009687707	0.011489928001537919
35	505.7865230423581	0.005769235998741351
36	528.6828169136705	0.0007349529987550341
37	515.79784382254	0.011139048001496121
38	268.61913518390423	0.011743850001948886
39	407.19245009804814	0.0007801780011504889
40	710.4483627218474	0.011172956001246348
41	783.254038707999	0.010542522999458015
42	686.8500190409845	0.005670758000633214
43	570.5680415226343	0.010408973997982685
45	694.8508545995844	8.779999916441739e-05
44	777.19037674963	0.028452334001485724
46	831.919360306393	0.011235243000555784
47	537.6984395227889	0.0008410669979639351
48	593.9612275635407	0.0008546879980713129
49	687.5473075372265	0.0007588480002596043
33	609.161023192828	0.6807628000024124
