i	recharge_time	exec_time
0	623.0526029720228	0.009632613000576384
1	582.6290250191423	0.007371398001851048
2	1038.8675973613122	0.0007316100018215366
3	566.0679812896427	0.00015839700063224882
5	392.1511408704268	0.0007520569997723214
4	613.2594833402063	0.05956037199939601
7	740.6065416352385	0.00015086300118127838
9	394.1762952349045	0.011669084000459407
10	362.0158748629327	0.00018432000069878995
14	403.59247367069725	0.000762026000302285
13	171.97980673831466	0.019037966998439515
12	583.7913800303539	0.16500782599905506
11	835.3505785194972	0.4586139649982215
15	685.401783987557	0.017825528000685154
16	696.2341171126909	0.000913053001568187
6	327.0291755487134	1.310873692000314
17	656.101584853935	0.0008806890000414569
8	681.6023253661601	1.2922013979987241
18	834.546697112007	0.0007414499996230006
20	403.16073972673104	0.0009758330015756655
21	400.7870798954366	0.011542610998731107
19	639.7262023520783	1.073814832001517
23	552.5308251664533	0.048372119999839924
22	250.6198404563919	1.1907224189999397
25	942.2825254687169	0.11549446700155386
26	1079.7170680298193	0.00016654400315019302
27	1151.799092003356	0.0007945230026962236
28	721.4554269207091	0.017698097999527818
29	694.7231404655963	0.011415632998250658
31	475.9724754802558	0.0008914270001696423
32	491.11698263475705	0.0008736839990888257
34	378.41422417755314	0.016936274001636775
35	357.6770183236027	0.0008278150016849395
33	856.6104852100616	0.2541901240001607
36	1039.0014272501865	0.0008240770002885256
37	342.0257092196793	0.0009207399998558685
38	448.0772404364586	0.0009330239990958944
39	349.7188895979297	0.012111242998798843
40	719.1543149842676	0.0007893740003055427
43	780.0894772072759	0.0008083350003289524
44	438.1089383285206	0.011276707002252806
45	1313.4701090135547	0.0008935140031098854
46	710.2111660323653	0.0007612490007886663
30	378.88397604015995	13.215404669001146
47	475.1356210205616	0.000879504998010816
49	1053.079539666678	0.000801830999989761
24	1161.15021230062	17.58463046700126
48	377.97742270405894	3.267657500000496
42	800.5378445680535	15.908483595001599
41	294.89887591607385	17.413915482000448
