i	recharge_time	exec_time
0	1193.147736514362	0.00017131600179709494
1	316.1540988044427	0.0066174070234410465
2	682.3375201176858	0.006619990017497912
4	450.5677862756993	0.01071669498924166
5	432.08137404566094	0.011148830002639443
6	642.6342197745548	0.005948332021944225
7	625.2355653770182	0.010987460991600528
8	423.79705522774447	0.006569299992406741
9	904.3258751461424	0.0008317409956362098
11	650.8115269197552	0.010568953992333263
12	654.5956439348283	0.011346861021593213
10	514.75844560687	0.1193861450010445
13	1150.688956054456	0.00015146299847401679
14	1243.5513427602755	0.0008642179891467094
16	632.762382179528	0.13325460598571226
17	441.1375229137447	0.010965836001560092
18	598.6209515798178	0.0008721720078028738
19	816.5870036831633	0.0008894040074665099
3	684.7755169390791	0.8943451989907771
20	560.1311395102297	0.10298671401687898
21	884.6208609519197	0.11095324801863171
22	782.0451012953035	0.00015433202497661114
23	902.1835723763438	0.00081340700853616
25	1103.0772922978342	0.0007438180036842823
26	756.2424047339244	0.005072484986158088
24	591.157960347959	0.13173410901799798
27	796.5612982875341	0.00016749100177548826
28	664.720084274717	0.0008356409962289035
29	221.94661421266002	0.010779931995784864
30	160.869737490021	0.0008188390056602657
31	1124.5555755526273	0.0001912789884954691
32	1119.052059408511	0.0007990440062712878
33	743.514084382376	0.0007683529984205961
35	326.4880232017503	0.010954462981317192
36	724.6515280879922	0.0007847319939173758
37	667.1937388689689	0.0008158239943441004
38	526.3364808991657	0.0007683930161874741
34	543.1480361846197	0.9273547749908175
39	617.6171739031329	0.0008428069995716214
40	725.5909675242532	0.00016922299982979894
41	665.3132468548993	0.0008759439806453884
42	595.2286783010009	0.00018887798069044948
43	672.0750232839282	0.0009276740020141006
44	526.8709876043511	0.01079310299246572
45	552.393425636174	0.0009336330113001168
46	534.6227439959304	0.013075281021883711
48	1599.545534397319	0.0009054170222952962
47	843.9022567300469	0.101099563005846
49	405.33948758495	0.010848080011783168
15	502.9513328444479	6.610985317995073
