i	recharge_time	exec_time
3	634.9564761300703	0.12047651200555265
4	1069.5909843299567	0.31819621298927814
7	737.9782984373971	0.010494462010683492
12	1013.3459476465968	1.2801483829971403
6	521.6542708632365	8.915473409986589
20	1092.3016612137067	0.0007916020113043487
24	901.393896569302	0.010988294990966097
18	1095.6105657524447	8.886607721011387
30	867.3640664953034	0.1352768240030855
27	836.7637293930203	9.932566042989492
35	835.6473043664307	1.7306160849984735
25	528.648699304895	13.349957078986336
41	932.3923262647695	0.7232096020015888
40	620.4960593236037	3.1835884699830785
45	998.6689424606737	3.0965204929816537
39	769.9969167092015	18.898047041002428
46	883.3873932583263	17.324208941019606
48	854.6068896481875	27.815241823991528
49	746.6362833085291	26.34177565400023
0	994.4241340564757	104.77236028498737
21	1297.3739911578311	118.17699286298011
2	433.07019048549904	132.55718996899668
5	815.6186603563443	156.70453944601468
17	1065.1127136581886	152.9331777309999
23	668.2189910807465	154.69469263599603
15	855.9322676334743	170.1894325739995
47	802.9513200711016	133.39445290897856
14	1127.4199360220312	192.84495629300363
29	725.6855315724896	1503.199319871026
22	672.9545054985011	1548.4928266289935
33	677.6901868868309	1623.4247641440015
34	631.7178819937049	1623.1487391919945
13	589.598959812811	1662.9582916159998
42	1034.979872659023	1680.0015764400014
1	0	3602.7023308469797
8	0	3600.928744953999
10	0	3601.0860767849954
9	0	3601.114988706977
11	0	3601.1869251909957
16	0	3603.033816787007
19	0	3600.005016059993
28	0	3601.272893796995
31	0	3600.002179005998
32	0	3600.2412197929807
36	0	3600.3427405319817
37	0	3600.00383086098
38	0	3600.667221113981
43	0	3600.000664190011
44	0	3600.000177620008
