i	recharge_time	exec_time
6	1240.8132537666054	2.1427283939992776
9	1221.1992926228388	2.222498483999516
24	1669.08463144798	0.13468968300003326
35	833.2036009891013	0.012416780002240557
28	974.6702033350592	47.173969299998134
43	1192.8396018902044	46.76110647699534
37	1499.4714099962296	53.187740499997744
45	984.0885834649264	259.1187110030005
46	971.8896403878479	268.4318232470032
5	1302.3006534809226	334.2577907330051
13	1424.7058748873337	361.43204465700546
27	812.237100272739	361.32036585100286
49	1424.150080791746	3078.1975070769986
19	913.1001173055674	3160.8014055780004
42	947.6566498898343	3155.123909242
39	1468.2253377704528	3284.045680287003
22	961.9999552505543	3358.281249754
11	1062.3579105314843	3395.0940086699993
20	1053.3112110943066	3398.4337259189997
21	1115.673899524737	3420.379975539996
0	0	3600.0803526020027
1	0	3600.3122036439963
2	0	3600.818469107995
7	0	3600.8115431540064
4	0	3601.5483771090003
3	0	3602.3134178300024
12	0	3600.382032610003
14	0	3600.358975877003
16	0	3600.2992787300027
18	0	3600.1892481480027
10	0	3601.8563835589957
15	0	3601.235337885002
17	0	3601.0952524509994
23	0	3600.0022618619987
25	0	3600.012763352999
26	0	3600.1191336010015
29	0	3600.0639081700065
30	0	3600.170483431997
31	0	3601.6710904889987
33	0	3601.5737576460015
34	0	3600.874273893998
32	0	3603.084484291001
36	0	3600.769087697001
40	0	3600.408516429001
41	0	3600.657053187002
44	0	3600.8157616850003
47	0	3600.0036387199943
48	0	3600.0000619570055
