3	5	0	487.64181448730506	
3	5	1	601.6059803297644	
3	5	2	440.9824350171797	
3	5	3	626.2907500847487	
3	5	4	721.7287443611899	
3	5	5	720.8597437796549	
3	5	6	758.4029643632457	
3	5	7	659.0823826856056	
3	5	8	437.59513806127813	
3	5	9	864.1009211210066	
3	5	10	979.6215711605319	
3	5	11	478.52501572577705	
3	5	12	862.7685209737818	
3	5	13	617.5279439132108	
3	5	14	653.2328910508347	
3	5	15	551.8897741561616	
3	5	16	461.1625270194013	
3	5	17	472.5114745415853	
3	5	18	380.73271523356334	
3	5	19	525.2660048947198	
3	5	20	698.3976794313443	
3	5	21	328.68380217732454	
3	5	22	825.8057283189096	
3	5	23	624.0277241165522	
3	5	24	868.4938747953969	
3	5	25	672.5706283371786	
3	5	26	735.1175921125466	
3	5	27	505.3014437726659	
3	5	28	878.6972119395055	
3	5	29	644.7403266849911	
3	5	30	627.0369167389656	
3	5	31	789.7240647230142	
3	5	32	690.132395331492	
3	5	33	635.0637375862811	
3	5	34	473.74808252469717	
3	5	35	887.6469975108754	
3	5	36	652.8077645804224	
3	5	37	709.4631890542522	
3	5	38	486.43359949344915	
3	5	39	641.1654610352709	
3	5	40	512.4877725096195	
3	5	41	237.83275830126507	
3	5	42	694.2966555448127	
3	5	43	721.215099519957	
3	5	44	478.7363473217486	
3	5	45	619.908318530245	
3	5	46	809.8499927480241	
3	5	47	829.8649147042169	
3	5	48	592.8947256703548	
3	5	49	862.4768815047618	
3	10	0	1170.1323315083623	
3	10	1	914.6735413053584	
3	10	2	472.5645730366331	
3	10	3	916.1840871912985	
3	10	4	603.2441053075565	
3	10	5	668.6952383367013	
3	10	6	813.0163770439518	
3	10	7	1054.3797393191985	
3	10	8	1173.3955894145881	
3	10	9	1128.3486854321636	
3	10	10	601.1075761227801	
3	10	11	1405.1451582217135	
3	10	12	646.6449609484634	
3	10	14	861.2630877856546	
3	10	15	982.1614204817707	
3	10	16	864.2997923920915	
3	10	17	849.8667314512827	
3	10	18	1148.0810111668668	
3	10	19	888.1820113628593	
3	10	20	587.3738198019325	
3	10	21	990.4596188848503	
3	10	23	1366.4903642540348	
3	10	24	914.0539371450145	
3	10	25	2022.246817322693	
3	10	26	850.1093703417096	
3	10	27	768.1420384405842	
3	10	28	953.3039629867963	
3	10	29	803.7710608146208	
3	10	31	645.2015658596446	
3	10	33	1600.792746702448	
3	10	34	561.5715831116395	
3	10	35	1124.0816135850196	
3	10	38	1287.6064925125158	
3	10	39	750.7928366975418	
3	10	40	988.5984722574786	
3	10	41	1062.0100102374242	
3	10	43	1038.2123432670712	
3	10	44	1031.900662769817	
3	10	45	1056.3989869592003	
3	10	46	782.1189614418442	
3	10	47	1011.1919014069028	
3	10	48	899.6367834514319	
3	15	1	1070.3422779514965	
3	15	2	1158.7779491497895	
3	15	5	1071.617567377836	
3	15	8	1144.0966929931815	
3	15	9	1208.838812285488	
3	15	17	893.8710119092425	
3	15	19	1262.0667039222328	
3	15	21	835.3002970269115	
3	15	22	1220.530384037484	
3	15	24	1143.1846652646645	
3	15	26	1516.9133069272436	
3	15	29	1706.2838732745372	
3	15	33	1351.9899035413484	
3	15	39	2228.0676294871273	
3	15	41	718.6022463317514	
3	20	16	1599.890570339373	
3	20	17	1896.226055387603	
3	20	19	1620.417230220431	
3	20	34	889.5269090299412	
3	20	37	1673.0142059295426	
3	30	10	2891.3631098285286	
3	30	19	2422.1081318140878	
3	30	39	2072.894003849007	
3	50	37	2360.008759319787	
4	5	0	623.0526029720228	
4	5	1	582.6290250191423	
4	5	2	1038.8675973613122	
4	5	3	566.0679812896427	
4	5	4	613.2594833402063	
4	5	5	392.1511408704268	
4	5	6	327.0291755487134	
4	5	7	740.6065416352385	
4	5	8	681.6023253661601	
4	5	9	394.1762952349045	
4	5	10	362.0158748629327	
4	5	11	835.3505785194972	
4	5	12	583.7913800303539	
4	5	13	171.97980673831466	
4	5	14	403.59247367069725	
4	5	15	685.401783987557	
4	5	16	696.2341171126909	
4	5	17	656.101584853935	
4	5	18	834.546697112007	
4	5	19	639.7262023520783	
4	5	20	403.16073972673104	
4	5	21	400.7870798954366	
4	5	22	250.6198404563919	
4	5	23	552.5308251664533	
4	5	24	1161.15021230062	
4	5	25	942.2825254687169	
4	5	26	1079.7170680298193	
4	5	27	1151.799092003356	
4	5	28	721.4554269207091	
4	5	29	694.7231404655963	
4	5	30	378.88397604015995	
4	5	31	475.9724754802558	
4	5	32	491.11698263475705	
4	5	33	856.6104852100616	
4	5	34	378.41422417755314	
4	5	35	357.6770183236027	
4	5	36	1039.0014272501865	
4	5	37	342.0257092196793	
4	5	38	448.0772404364586	
4	5	39	349.7188895979297	
4	5	40	719.1543149842676	
4	5	41	294.89887591607385	
4	5	42	800.5378445680535	
4	5	43	780.0894772072759	
4	5	44	438.1089383285206	
4	5	45	1313.4701090135547	
4	5	46	710.2111660323653	
4	5	47	475.1356210205616	
4	5	48	364.7355684687386	
4	5	49	1053.079539666678	
4	10	0	895.7270352193352	
4	10	1	1087.906953673384	
4	10	2	813.3081120985274	
4	10	3	748.5551926382374	
4	10	4	901.3197569887737	
4	10	5	682.0322085578068	
4	10	6	969.9376433567403	
4	10	7	792.994207957865	
4	10	10	598.517899639322	
4	10	11	701.3096219000836	
4	10	12	1027.1855949163958	
4	10	13	968.4582657213933	
4	10	15	876.4848889049766	
4	10	16	891.5515706983063	
4	10	17	916.609040165277	
4	10	18	1042.4118424873707	
4	10	19	942.0664953218286	
4	10	20	1297.8717887690423	
4	10	22	851.4376888707775	
4	10	23	1194.3524015777466	
4	10	24	776.6373700494984	
4	10	26	491.27838761807516	
4	10	27	995.7516138452575	
4	10	31	795.4075821726716	
4	10	32	1101.4633016726198	
4	10	35	1097.718152511946	
4	10	36	719.10621341487	
4	10	37	792.5661277792843	
4	10	39	772.1977775484387	
4	10	41	663.5222168197212	
4	10	42	805.5830539683537	
4	10	43	792.5955846343415	
4	10	44	685.1413444011987	
4	10	45	1082.3304761885613	
4	10	46	1117.917777105352	
4	10	47	677.227646502874	
4	10	49	919.35280977166	
4	15	1	1589.354232230396	
4	15	2	1888.1542862513206	
4	15	5	1058.8717514628288	
4	15	6	1764.684476888563	
4	15	10	961.4003187893942	
4	15	13	1213.387795188801	
4	15	15	1538.4023071425686	
4	15	18	1367.5767237578054	
4	15	28	938.8955462463455	
4	15	29	1348.1054501938327	
4	15	30	942.0773328799528	
4	15	37	1593.4006344775391	
4	15	39	1063.1215889368273	
4	15	41	1332.1842149877812	
4	15	42	1059.765478531685	
4	15	45	1216.5029847680898	
4	15	47	1658.8116151724423	
4	15	49	1148.177927893003	
4	20	6	1123.3623604267855	
4	20	13	1284.6724603170887	
4	20	17	1011.5797651792783	
4	20	19	1549.370318581483	
4	20	22	1101.7038777821683	
4	20	23	1619.597342442261	
4	20	36	1027.510642424499	
4	20	39	1535.5672123029497	
4	20	42	1073.1834055754857	
4	20	46	1599.4982249468867	
4	30	7	1608.7387198864158	
4	30	25	2923.4568206754993	
4	30	33	1265.712156185887	
4	30	43	1821.7240811691638	
4	30	45	2119.7802134240515	
4	30	49	2078.390732731331	
4	40	0	2087.8333112817995	
4	40	30	2421.833825182286	
4	40	35	1773.4509070575243	
5	5	0	922.5171598215716	
5	5	1	927.0249543516935	
5	5	2	547.4647836394083	
5	5	3	615.6692773883307	
5	5	4	749.5933693376569	
5	5	5	702.5340677976112	
5	5	6	698.3786134554435	
5	5	7	1087.531787420237	
5	5	8	591.082600973485	
5	5	9	252.2840455839435	
5	5	10	806.2004125657137	
5	5	11	652.6039739247079	
5	5	12	811.886165425743	
5	5	13	532.5056134950627	
5	5	14	716.3634492541726	
5	5	15	774.7146153940535	
5	5	16	278.1060805172647	
5	5	17	576.9272505938796	
5	5	18	424.23967518839527	
5	5	19	240.8454517858297	
5	5	20	629.1123302517308	
5	5	21	512.279296768226	
5	5	22	601.5574081346205	
5	5	23	693.5707816179716	
5	5	24	963.0654716083536	
5	5	25	599.5668653599862	
5	5	26	380.5566072503407	
5	5	27	429.03959581627157	
5	5	28	918.6965635361469	
5	5	29	923.444132514859	
5	5	30	426.17018675167355	
5	5	31	515.9572546156137	
5	5	32	811.5246163226645	
5	5	33	609.161023192828	
5	5	34	322.4909009687707	
5	5	35	505.7865230423581	
5	5	36	528.6828169136705	
5	5	37	515.79784382254	
5	5	38	268.61913518390423	
5	5	39	407.19245009804814	
5	5	40	710.4483627218474	
5	5	41	783.254038707999	
5	5	42	686.8500190409845	
5	5	43	570.5680415226343	
5	5	44	777.19037674963	
5	5	45	694.8508545995844	
5	5	46	831.919360306393	
5	5	47	537.6984395227889	
5	5	48	593.9612275635407	
5	5	49	687.5473075372265	
5	10	0	740.3815351712078	
5	10	1	909.3966009668848	
5	10	3	1007.5106039020948	
5	10	5	897.2647706900133	
5	10	10	1260.6649822293532	
5	10	11	609.4659001256842	
5	10	12	1199.3193013036546	
5	10	13	1347.3846044099112	
5	10	14	969.8792534628459	
5	10	16	999.5830271058257	
5	10	17	969.8952547366521	
5	10	18	744.2637199937745	
5	10	19	1044.4140953394972	
5	10	22	526.9140747356811	
5	10	24	955.6572116379015	
5	10	25	810.7398207583027	
5	10	26	765.0627052418039	
5	10	27	1046.4061358362032	
5	10	28	576.3717048006629	
5	10	29	739.4176149245363	
5	10	30	809.9239630984366	
5	10	34	1019.0875232074279	
5	10	35	862.5041167023319	
5	10	36	1498.6167947528693	
5	10	38	841.137382695917	
5	10	42	556.3840699311095	
5	10	43	829.4883622942148	
5	10	44	664.1081191928895	
5	10	45	936.7458388015909	
5	10	46	956.7558721986937	
5	10	47	854.3175461537319	
5	10	49	790.152692751948	
5	15	5	1302.3006534809226	
5	15	6	1240.8132537666054	
5	15	9	1221.1992926228388	
5	15	11	1062.3579105314843	
5	15	13	1424.7058748873337	
5	15	19	913.1001173055674	
5	15	20	1053.3112110943066	
5	15	21	1115.673899524737	
5	15	22	961.9999552505543	
5	15	24	1669.08463144798	
5	15	27	812.237100272739	
5	15	28	974.6702033350592	
5	15	35	833.2036009891013	
5	15	37	1499.4714099962296	
5	15	39	1468.2253377704528	
5	15	42	947.6566498898343	
5	15	43	1192.8396018902044	
5	15	45	984.0885834649264	
5	15	46	971.8896403878479	
5	15	49	1424.1500807917457	
5	20	0	1467.4395861619407	
5	20	7	1387.2949357454543	
5	20	10	848.8102271149027	
5	20	23	1400.9958461711412	
5	20	26	1509.6992607805614	
5	20	48	1664.0422226301337	
5	20	49	1771.288566817937	
5	30	12	1579.5430681982807	
5	30	24	1807.193504876058	
5	30	34	1602.5607871993047	
5	30	41	2310.5887495475904	
5	40	33	1900.516215851858	
5	40	48	2577.1898194523274	
5	50	4	2593.6180997712204	
6	5	0	299.629236661971	
6	5	1	838.7078977930352	
6	5	2	1479.910035498034	
6	5	3	832.0249099293966	
6	5	4	326.37299575039674	
6	5	5	590.2335791261764	
6	5	6	1264.0396390809974	
6	5	7	384.16915269000293	
6	5	8	586.6993629399306	
6	5	9	897.0616048901774	
6	5	10	493.12911894282456	
6	5	11	789.1485010142871	
6	5	12	348.34682586037343	
6	5	13	701.3103426952287	
6	5	14	831.9531558379914	
6	5	15	377.9963122047251	
6	5	16	868.5518852416665	
6	5	17	766.3134189875897	
6	5	18	716.786118764518	
6	5	19	598.6945015062354	
6	5	20	754.1414141655217	
6	5	21	532.5631075420818	
6	5	22	222.72284509320252	
6	5	23	754.1301084926095	
6	5	24	608.8966988197703	
6	5	25	639.4329145081242	
6	5	26	652.894861090561	
6	5	27	568.1500230436417	
6	5	28	455.72957508160835	
6	5	29	498.5580595809982	
6	5	30	779.3381467791872	
6	5	31	873.3526175303201	
6	5	32	349.5252157399181	
6	5	33	857.6362302929282	
6	5	34	746.124161966057	
6	5	35	509.0475840580104	
6	5	36	720.7046347800559	
6	5	37	598.7466630765884	
6	5	38	790.6930853666898	
6	5	39	1438.943007827757	
6	5	40	840.0030922798503	
6	5	41	989.2522940671387	
6	5	42	427.13936910151125	
6	5	43	475.0598703292595	
6	5	44	498.3862689084149	
6	5	45	809.3602245251502	
6	5	46	800.3677381046764	
6	5	47	333.3865917462151	
6	5	48	753.8510864554019	
6	5	49	731.9345651963425	
6	10	0	752.2890459453347	
6	10	3	886.562316477245	
6	10	4	977.8418067458508	
6	10	5	769.0670844583922	
6	10	6	552.6470567810971	
6	10	9	1007.318208164635	
6	10	11	705.1472327071335	
6	10	12	568.9802076803727	
6	10	13	831.4793058385311	
6	10	14	711.768083016123	
6	10	16	588.7268856304443	
6	10	17	667.8633456597003	
6	10	18	735.5119971417746	
6	10	19	693.8662330081197	
6	10	20	667.2564200094918	
6	10	21	764.4578072668121	
6	10	22	930.6304477224245	
6	10	23	829.9558017511366	
6	10	24	1240.3215511838814	
6	10	25	752.6040037046108	
6	10	26	545.2895452488619	
6	10	28	1073.8368574842214	
6	10	29	775.842194992307	
6	10	32	769.9134734135146	
6	10	34	1244.9436447387775	
6	10	35	845.8962828177041	
6	10	37	801.3506112330747	
6	10	38	1175.863883256937	
6	10	41	674.63389074162	
6	10	42	965.2224645553833	
6	10	44	869.9671886727904	
6	10	45	842.0195467362398	
6	10	47	766.0510421016879	
6	10	48	889.6520063857682	
6	10	49	964.2301249648274	
6	15	0	853.8497178938399	
6	15	1	981.6349269932374	
6	15	2	1116.0891825246165	
6	15	4	1053.07891294383	
6	15	9	1423.0958795735216	
6	15	13	1017.243959553388	
6	15	21	943.8381532981932	
6	15	27	1037.703893737361	
6	15	29	1040.8642481576433	
6	15	37	961.4598226035147	
6	15	40	1394.6626982197579	
6	15	41	1114.879301504153	
6	15	42	1631.3346105680937	
6	15	45	781.077666493959	
6	20	0	1502.1105588588566	
6	20	9	910.3369105950644	
6	20	25	1238.9961056944164	
6	20	28	1156.567052398956	
6	20	29	929.7817974754378	
